party_id,party_names,party_ideology,in_power,party_incumbents,rep_id,member_ideology,terms_served,female
1,Republican,0.5,1,241,001,0.019033292040058658,5,0
1,Republican,0.5,1,241,002,0.3537371385607667,5,0
1,Republican,0.5,1,241,003,0.6293941081206258,4,0
1,Republican,0.5,1,241,004,-0.0760659429575663,1,0
1,Republican,0.5,1,241,005,0.5978914131431877,3,0
1,Republican,0.5,1,241,006,0.5150619723008157,2,0
1,Republican,0.5,1,241,007,0.5427088658061359,4,0
1,Republican,0.5,1,241,008,1.0583051063576328,3,0
1,Republican,0.5,1,241,009,-0.10942870778899394,3,0
1,Republican,0.5,1,241,010,1.1336843610449439,3,0
1,Republican,0.5,1,241,011,0.12760920193242958,4,1
1,Republican,0.5,1,241,012,-0.06560928541786804,3,0
1,Republican,0.5,1,241,013,0.14182075498351154,5,0
1,Republican,0.5,1,241,014,0.6263261848231074,4,1
1,Republican,0.5,1,241,015,0.5760228533277978,6,0
1,Republican,0.5,1,241,016,0.34617178516079006,5,0
1,Republican,0.5,1,241,017,0.02349133454593888,2,0
1,Republican,0.5,1,241,018,0.17587859427576485,4,1
1,Republican,0.5,1,241,019,1.1121568121402925,6,0
1,Republican,0.5,1,241,020,0.5999058039914849,3,0
1,Republican,0.5,1,241,021,0.21075813907001412,2,1
1,Republican,0.5,1,241,022,0.028849633261230467,6,0
1,Republican,0.5,1,241,023,0.3981359101690027,1,0
1,Republican,0.5,1,241,024,-0.3332374200150795,1,0
1,Republican,0.5,1,241,025,0.25777244542450456,0,1
1,Republican,0.5,1,241,026,0.12946366963920236,2,0
1,Republican,0.5,1,241,027,1.0803078896206677,6,1
1,Republican,0.5,1,241,028,1.0060335624671168,4,0
1,Republican,0.5,1,241,029,0.4639607629567201,9,1
1,Republican,0.5,1,241,030,-0.06839114904966104,2,0
1,Republican,0.5,1,241,031,0.9503123644913352,4,0
1,Republican,0.5,1,241,032,0.9258852235461106,4,0
1,Republican,0.5,1,241,033,0.8638575870772399,1,0
1,Republican,0.5,1,241,034,0.8682510728443049,5,0
1,Republican,0.5,1,241,035,0.3239351915271541,5,1
1,Republican,0.5,1,241,036,0.8527577567427567,2,0
1,Republican,0.5,1,241,037,1.1501789943660392,2,0
1,Republican,0.5,1,241,038,0.5191260070721355,4,0
1,Republican,0.5,1,241,039,0.01035811500186079,6,0
1,Republican,0.5,1,241,040,0.8968806154362668,10,0
1,Republican,0.5,1,241,041,0.8932534360047246,2,0
1,Republican,0.5,1,241,042,0.3447684345203498,6,0
1,Republican,0.5,1,241,043,1.3494424227795483,4,0
1,Republican,0.5,1,241,044,0.10270314572535955,4,0
1,Republican,0.5,1,241,045,0.6742188580900139,4,0
1,Republican,0.5,1,241,046,-0.6327005367588903,2,1
1,Republican,0.5,1,241,047,0.4188973604858771,12,1
1,Republican,0.5,1,241,048,1.065432495729444,4,0
1,Republican,0.5,1,241,049,0.27222701186977155,4,0
1,Republican,0.5,1,241,050,0.05041684223056386,5,0
1,Republican,0.5,1,241,051,0.8634194508656241,5,0
1,Republican,0.5,1,241,052,0.09527954906738256,6,0
1,Republican,0.5,1,241,053,0.6335425579776163,5,0
1,Republican,0.5,1,241,054,-0.36863185526679687,8,0
1,Republican,0.5,1,241,055,-0.20571256790443693,3,0
1,Republican,0.5,1,241,056,0.27322438661075643,5,0
1,Republican,0.5,1,241,057,-0.017745637684030147,3,0
1,Republican,0.5,1,241,058,1.1810714466296424,2,0
1,Republican,0.5,1,241,059,0.9587283684875108,9,0
1,Republican,0.5,1,241,060,0.10742891946158378,2,0
1,Republican,0.5,1,241,061,0.7867590865736324,5,0
1,Republican,0.5,1,241,062,0.9590981038688859,4,1
1,Republican,0.5,1,241,063,0.6281436364928623,3,1
1,Republican,0.5,1,241,064,0.6759832779687853,4,1
1,Republican,0.5,1,241,065,1.0871686785477985,5,0
1,Republican,0.5,1,241,066,0.25957681235539837,5,0
1,Republican,0.5,1,241,067,0.2905851389321996,8,1
1,Republican,0.5,1,241,068,0.9775564016101757,4,0
1,Republican,0.5,1,241,069,-0.1445033054739332,6,0
1,Republican,0.5,1,241,070,0.5930987165375216,6,0
1,Republican,0.5,1,241,071,0.48433724902638614,5,1
1,Republican,0.5,1,241,072,0.7335486549232851,4,0
1,Republican,0.5,1,241,073,1.0120988371022792,4,0
1,Republican,0.5,1,241,074,0.6336792261171976,3,0
1,Republican,0.5,1,241,075,0.6159130514300998,2,1
1,Republican,0.5,1,241,076,0.8737962322612043,4,0
1,Republican,0.5,1,241,077,1.1085342552621087,4,0
1,Republican,0.5,1,241,078,0.6916791725841338,4,0
1,Republican,0.5,1,241,079,0.0059735892039382565,9,0
1,Republican,0.5,1,241,080,0.4215735449015825,6,0
1,Republican,0.5,1,241,081,1.3677676081240437,2,0
1,Republican,0.5,1,241,082,0.3238508472499592,1,0
1,Republican,0.5,1,241,083,0.8443200220628648,6,0
1,Republican,0.5,1,241,084,1.1122030479013696,1,0
1,Republican,0.5,1,241,085,0.8971481516517441,3,0
1,Republican,0.5,1,241,086,0.49679880078913535,5,1
1,Republican,0.5,1,241,087,0.6095753175834954,0,0
1,Republican,0.5,1,241,088,0.05676812449730928,10,0
1,Republican,0.5,1,241,089,0.719880145685963,2,0
1,Republican,0.5,1,241,090,0.05680512466722831,6,0
1,Republican,0.5,1,241,091,0.0730907728225142,4,0
1,Republican,0.5,1,241,092,0.005002834625749686,1,0
1,Republican,0.5,1,241,093,0.17456113153805264,7,0
1,Republican,0.5,1,241,094,1.0269733302470043,5,1
1,Republican,0.5,1,241,095,0.30456098328458475,6,0
1,Republican,0.5,1,241,096,0.46470680319495994,4,0
1,Republican,0.5,1,241,097,0.2689745952514775,6,0
1,Republican,0.5,1,241,098,0.7704541334951307,1,0
1,Republican,0.5,1,241,099,0.9658174854632504,6,0
1,Republican,0.5,1,241,100,0.39536282739580453,4,0
1,Republican,0.5,1,241,101,0.8086750242360701,3,0
1,Republican,0.5,1,241,102,0.2974612436533248,5,1
1,Republican,0.5,1,241,103,1.0265518813946608,8,0
1,Republican,0.5,1,241,104,0.801142123116468,4,0
1,Republican,0.5,1,241,105,1.0087305883980835,3,0
1,Republican,0.5,1,241,106,0.8040836590060123,5,0
1,Republican,0.5,1,241,107,0.6033679977232533,1,0
1,Republican,0.5,1,241,108,-0.44886364589700356,5,0
1,Republican,0.5,1,241,109,0.15870858416086991,3,1
1,Republican,0.5,1,241,110,0.74066920772438,7,0
1,Republican,0.5,1,241,111,0.2684844809987698,8,0
1,Republican,0.5,1,241,112,0.3601291521099915,6,0
1,Republican,0.5,1,241,113,0.2931549277244238,0,0
1,Republican,0.5,1,241,114,1.309383260497155,4,0
1,Republican,0.5,1,241,115,0.13947214456809548,4,0
1,Republican,0.5,1,241,116,0.2734534213359554,3,0
1,Republican,0.5,1,241,117,0.507128580405859,8,1
1,Republican,0.5,1,241,118,0.6078823105976572,2,0
1,Republican,0.5,1,241,119,0.5944350976465529,3,0
1,Republican,0.5,1,241,120,0.4749257528324472,4,0
1,Republican,0.5,1,241,121,-0.24770981595940622,6,0
1,Republican,0.5,1,241,122,0.6839188764167988,2,0
1,Republican,0.5,1,241,123,0.7585720110877878,1,0
1,Republican,0.5,1,241,124,0.2578322674744835,0,0
1,Republican,0.5,1,241,125,0.8374278079615851,2,1
1,Republican,0.5,1,241,126,0.11877569738396676,2,1
1,Republican,0.5,1,241,127,0.6930368954190833,2,0
1,Republican,0.5,1,241,128,0.16799832767876338,4,0
1,Republican,0.5,1,241,129,-0.36217209757713265,4,0
1,Republican,0.5,1,241,130,1.0781595396515553,4,0
1,Republican,0.5,1,241,131,0.8467532949356804,0,0
1,Republican,0.5,1,241,132,0.5715781780837556,2,0
1,Republican,0.5,1,241,133,1.2464067800903482,2,0
1,Republican,0.5,1,241,134,-0.3160767394787498,4,0
1,Republican,0.5,1,241,135,0.5639230116726652,4,0
1,Republican,0.5,1,241,136,-0.7018318635650298,3,0
1,Republican,0.5,1,241,137,1.2219641277834885,4,0
1,Republican,0.5,1,241,138,0.06055347484604734,2,0
1,Republican,0.5,1,241,139,-0.15321916360782573,4,0
1,Republican,0.5,1,241,140,0.0614005037065653,6,0
1,Republican,0.5,1,241,141,-0.08219022974477375,4,0
1,Republican,0.5,1,241,142,-0.49117384002768927,1,1
1,Republican,0.5,1,241,143,0.005027882568197584,3,0
1,Republican,0.5,1,241,144,0.4241576994170496,3,0
1,Republican,0.5,1,241,145,0.9562533953243822,4,0
1,Republican,0.5,1,241,146,0.7038349041222556,4,0
1,Republican,0.5,1,241,147,-0.12109218760252294,3,0
1,Republican,0.5,1,241,148,0.17865279405459278,4,0
1,Republican,0.5,1,241,149,1.4651218444125735,2,0
1,Republican,0.5,1,241,150,0.7050996820070982,6,0
1,Republican,0.5,1,241,151,-0.14567466048585576,4,0
1,Republican,0.5,1,241,152,1.81752268738264,6,1
1,Republican,0.5,1,241,153,0.7435361441151237,2,0
1,Republican,0.5,1,241,154,0.9269461589729369,2,1
1,Republican,0.5,1,241,155,1.0442213527256334,3,0
1,Republican,0.5,1,241,156,0.6130069785444163,4,1
1,Republican,0.5,1,241,157,0.5340994187810312,2,0
1,Republican,0.5,1,241,158,0.007592233671989412,3,0
1,Republican,0.5,1,241,159,-0.1554272109218715,4,1
1,Republican,0.5,1,241,160,1.7320276676150907,6,0
1,Republican,0.5,1,241,161,0.16728596506946564,0,0
1,Republican,0.5,1,241,162,0.9564313240113129,5,0
1,Republican,0.5,1,241,163,0.982332113144682,6,0
1,Republican,0.5,1,241,164,1.3040014685658479,1,0
1,Republican,0.5,1,241,165,1.4176997624510774,5,0
1,Republican,0.5,1,241,166,0.8512313666222677,1,0
1,Republican,0.5,1,241,167,1.1089270393769797,5,0
1,Republican,0.5,1,241,168,-0.061826914573124725,5,0
1,Republican,0.5,1,241,169,0.8341650577696611,8,0
1,Republican,0.5,1,241,170,1.1082057441682625,4,0
1,Republican,0.5,1,241,171,0.6172876769740848,3,0
1,Republican,0.5,1,241,172,0.29065170624880643,3,0
1,Republican,0.5,1,241,173,0.6191100449808934,4,1
1,Republican,0.5,1,241,174,0.22470590396479384,0,1
1,Republican,0.5,1,241,175,0.2496986157390293,3,0
1,Republican,0.5,1,241,176,1.0819487460209511,5,0
1,Republican,0.5,1,241,177,1.5777684772129559,5,0
1,Republican,0.5,1,241,178,-0.35457850455125106,3,1
1,Republican,0.5,1,241,179,-0.3004113075617242,3,0
1,Republican,0.5,1,241,180,-0.01927670673135118,1,0
1,Republican,0.5,1,241,181,0.6615471103056434,6,0
1,Republican,0.5,1,241,182,0.055576423132414565,5,1
1,Republican,0.5,1,241,183,0.6968394909425498,5,0
1,Republican,0.5,1,241,184,0.6182707340334705,6,1
1,Republican,0.5,1,241,185,0.28475159325652794,4,0
1,Republican,0.5,1,241,186,0.2260334368324411,7,0
1,Republican,0.5,1,241,187,-0.16112582941776088,4,1
1,Republican,0.5,1,241,188,0.8410633746905966,4,0
1,Republican,0.5,1,241,189,1.5813947407660132,3,0
1,Republican,0.5,1,241,190,0.29166517535363196,5,0
1,Republican,0.5,1,241,191,-0.17865894846327945,4,0
1,Republican,0.5,1,241,192,0.16438676904022775,3,1
1,Republican,0.5,1,241,193,0.8249591217264565,3,1
1,Republican,0.5,1,241,194,0.8856455873855391,4,0
1,Republican,0.5,1,241,195,1.8383159635919981,1,0
1,Republican,0.5,1,241,196,-0.18543571062690367,6,0
1,Republican,0.5,1,241,197,0.5288795727478994,4,1
1,Republican,0.5,1,241,198,0.4014662459161753,5,0
1,Republican,0.5,1,241,199,-0.1307588127611008,2,0
1,Republican,0.5,1,241,200,0.1687787191817413,5,0
1,Republican,0.5,1,241,201,-0.16617616224119114,4,0
1,Republican,0.5,1,241,202,0.6386618103930206,2,0
1,Republican,0.5,1,241,203,1.0427669244567601,3,1
1,Republican,0.5,1,241,204,-0.32135924473663346,6,0
1,Republican,0.5,1,241,205,0.2714098707791974,4,0
1,Republican,0.5,1,241,206,1.230585922726247,5,0
1,Republican,0.5,1,241,207,-0.33626630117874945,3,0
1,Republican,0.5,1,241,208,1.2805479982192844,5,0
1,Republican,0.5,1,241,209,-0.24668532391112452,3,0
1,Republican,0.5,1,241,210,-0.09122457029401121,5,0
1,Republican,0.5,1,241,211,0.32170655951710725,2,0
1,Republican,0.5,1,241,212,0.042179937690897173,7,1
1,Republican,0.5,1,241,213,0.9247427425213451,6,0
1,Republican,0.5,1,241,214,0.25519638094437924,4,0
1,Republican,0.5,1,241,215,0.8639916050946751,6,1
1,Republican,0.5,1,241,216,0.19034339065343125,3,0
1,Republican,0.5,1,241,217,0.6718677714809831,4,0
1,Republican,0.5,1,241,218,1.4068127003558955,4,0
1,Republican,0.5,1,241,219,1.2266134149716232,4,1
1,Republican,0.5,1,241,220,0.7062147214934489,2,0
1,Republican,0.5,1,241,221,0.6009879796871342,6,0
1,Republican,0.5,1,241,222,1.3421734492185493,2,0
1,Republican,0.5,1,241,223,0.017587761032838267,5,0
1,Republican,0.5,1,241,224,0.8310775971223364,3,0
1,Republican,0.5,1,241,225,0.2233280030018136,2,0
1,Republican,0.5,1,241,226,1.7221026152915522,6,0
1,Republican,0.5,1,241,227,0.347685081804133,4,1
1,Republican,0.5,1,241,228,0.4413150657392107,4,0
1,Republican,0.5,1,241,229,0.9847143935910743,7,0
1,Republican,0.5,1,241,230,0.795469814971304,3,0
1,Republican,0.5,1,241,231,-0.10447920076168915,3,1
1,Republican,0.5,1,241,232,0.34903578829714066,4,0
1,Republican,0.5,1,241,233,0.7006302375765318,5,0
1,Republican,0.5,1,241,234,-0.34418412069908655,4,0
1,Republican,0.5,1,241,235,0.1435037643110012,4,0
1,Republican,0.5,1,241,236,0.3728498316701153,3,0
1,Republican,0.5,1,241,237,-7.834142357312501e-4,2,0
1,Republican,0.5,1,241,238,0.03794982321890561,3,0
1,Republican,0.5,1,241,239,0.7201227844782265,2,0
1,Republican,0.5,1,241,240,0.33659169452526094,6,1
1,Republican,0.5,1,241,241,0.3627620623378557,6,0
2,Democrat,-0.5,0,194,242,0.1420710294347245,4,0
2,Democrat,-0.5,0,194,243,-0.34789411170666895,6,0
2,Democrat,-0.5,0,194,244,0.13684132795066128,4,0
2,Democrat,-0.5,0,194,245,0.01672396611921756,5,0
2,Democrat,-0.5,0,194,246,-0.1673079219287793,2,0
2,Democrat,-0.5,0,194,247,-0.6566640542925756,2,0
2,Democrat,-0.5,0,194,248,-0.26796165733844324,3,0
2,Democrat,-0.5,0,194,249,-0.2606970700938138,2,0
2,Democrat,-0.5,0,194,250,0.7681178973730016,5,1
2,Democrat,-0.5,0,194,251,-0.7675315426785623,1,1
2,Democrat,-0.5,0,194,252,0.18405311104390643,2,0
2,Democrat,-0.5,0,194,253,-0.4290778549358707,5,0
2,Democrat,-0.5,0,194,254,-0.891407484469379,3,0
2,Democrat,-0.5,0,194,255,0.4407593664462507,3,0
2,Democrat,-0.5,0,194,256,-0.2235385676763879,5,1
2,Democrat,-0.5,0,194,257,-1.4224282917185187,8,0
2,Democrat,-0.5,0,194,258,-0.7751539568467658,3,0
2,Democrat,-0.5,0,194,259,-0.5130073793127746,3,0
2,Democrat,-0.5,0,194,260,-1.5796251807901116,2,0
2,Democrat,-0.5,0,194,261,0.38530004021478903,0,0
2,Democrat,-0.5,0,194,262,-0.11976325887005806,3,0
2,Democrat,-0.5,0,194,263,-0.7422714230056677,3,0
2,Democrat,-0.5,0,194,264,-0.7363819496350562,9,0
2,Democrat,-0.5,0,194,265,-0.33416396268219833,3,0
2,Democrat,-0.5,0,194,266,-0.9861503987838592,5,0
2,Democrat,-0.5,0,194,267,-0.7656221046973769,5,1
2,Democrat,-0.5,0,194,268,-0.46898162992373665,1,1
2,Democrat,-0.5,0,194,269,-0.4482350060019266,3,0
2,Democrat,-0.5,0,194,270,0.08489966442516272,5,0
2,Democrat,-0.5,0,194,271,-0.3029053994400733,4,0
2,Democrat,-0.5,0,194,272,-0.5670511806941972,3,0
2,Democrat,-0.5,0,194,273,-0.6899377829077449,1,0
2,Democrat,-0.5,0,194,274,0.13933329077189227,8,0
2,Democrat,-0.5,0,194,275,-0.849666154732543,5,0
2,Democrat,-0.5,0,194,276,-0.21787473718241734,2,0
2,Democrat,-0.5,0,194,277,-0.34852902208964004,6,1
2,Democrat,-0.5,0,194,278,-0.39227942161344764,4,0
2,Democrat,-0.5,0,194,279,-0.03949850033910801,4,0
2,Democrat,-0.5,0,194,280,-0.9437759461709092,7,1
2,Democrat,-0.5,0,194,281,-0.5014465069847225,2,1
2,Democrat,-0.5,0,194,282,-0.5975868121133108,6,0
2,Democrat,-0.5,0,194,283,-1.6173394506223167,4,0
2,Democrat,-0.5,0,194,284,-0.26083850751548276,5,0
2,Democrat,-0.5,0,194,285,0.31134600770078735,6,0
2,Democrat,-0.5,0,194,286,-1.0980370427719055,1,1
2,Democrat,-0.5,0,194,287,0.32975458108266886,6,0
2,Democrat,-0.5,0,194,288,-0.3977272830585631,5,0
2,Democrat,-0.5,0,194,289,0.19298792635429463,4,0
2,Democrat,-0.5,0,194,290,-0.9289058973999949,4,0
2,Democrat,-0.5,0,194,291,-0.15706896206568827,3,0
2,Democrat,-0.5,0,194,292,-0.7908312697723177,4,0
2,Democrat,-0.5,0,194,293,-0.8422764548094412,7,0
2,Democrat,-0.5,0,194,294,-0.31076353895214115,4,0
2,Democrat,-0.5,0,194,295,0.1564787048075611,3,0
2,Democrat,-0.5,0,194,296,-0.34298923957231886,3,1
2,Democrat,-0.5,0,194,297,-0.7510925869602669,2,0
2,Democrat,-0.5,0,194,298,0.12605730176037433,4,0
2,Democrat,-0.5,0,194,299,-0.6515776890153427,4,0
2,Democrat,-0.5,0,194,300,-0.09438406777760228,5,1
2,Democrat,-0.5,0,194,301,-1.1296893967704418,5,0
2,Democrat,-0.5,0,194,302,-0.11850635540223697,2,1
2,Democrat,-0.5,0,194,303,-0.9017267701640209,1,0
2,Democrat,-0.5,0,194,304,-0.6896919584012235,2,0
2,Democrat,-0.5,0,194,305,-1.183247142723452,1,0
2,Democrat,-0.5,0,194,306,1.2596495324818182,2,0
2,Democrat,-0.5,0,194,307,-1.1065742485114334,3,0
2,Democrat,-0.5,0,194,308,-0.402821341351115,4,1
2,Democrat,-0.5,0,194,309,-0.4528171814119711,5,1
2,Democrat,-0.5,0,194,310,-0.9392457093039559,4,0
2,Democrat,-0.5,0,194,311,-0.3697820706220636,2,1
2,Democrat,-0.5,0,194,312,-0.171146468561042,2,0
2,Democrat,-0.5,0,194,313,-0.11710173524245904,1,0
2,Democrat,-0.5,0,194,314,-1.6176803130535855,0,0
2,Democrat,-0.5,0,194,315,-0.9514130584522449,3,0
2,Democrat,-0.5,0,194,316,-0.5831919174156825,3,0
2,Democrat,-0.5,0,194,317,-0.5327497083460377,3,0
2,Democrat,-0.5,0,194,318,-0.7528190104879746,3,0
2,Democrat,-0.5,0,194,319,-0.23985664266741924,3,0
2,Democrat,-0.5,0,194,320,-0.482149258462577,1,0
2,Democrat,-0.5,0,194,321,-0.9553447820036658,3,0
2,Democrat,-0.5,0,194,322,-0.04282843799256447,5,0
2,Democrat,-0.5,0,194,323,-0.6683545604326466,5,0
2,Democrat,-0.5,0,194,324,-0.452618571626823,3,0
2,Democrat,-0.5,0,194,325,0.563610358194166,2,0
2,Democrat,-0.5,0,194,326,-0.40170776075459624,4,0
2,Democrat,-0.5,0,194,327,-0.9838023697768814,3,0
2,Democrat,-0.5,0,194,328,-0.6424486224216653,4,0
2,Democrat,-0.5,0,194,329,-0.4177770014869429,6,0
2,Democrat,-0.5,0,194,330,-1.0559354052621686,3,0
2,Democrat,-0.5,0,194,331,-1.4646824096282218,3,0
2,Democrat,-0.5,0,194,332,-0.7351304283472047,6,0
2,Democrat,-0.5,0,194,333,-0.23280608301813577,4,0
2,Democrat,-0.5,0,194,334,-0.9605249713542292,3,0
2,Democrat,-0.5,0,194,335,-0.1578128236874231,1,0
2,Democrat,-0.5,0,194,336,0.2610393850555357,7,0
2,Democrat,-0.5,0,194,337,-0.4026933475316069,7,0
2,Democrat,-0.5,0,194,338,0.34861235875421226,3,0
2,Democrat,-0.5,0,194,339,-0.3609659068912645,1,0
2,Democrat,-0.5,0,194,340,-0.785505231424245,4,1
2,Democrat,-0.5,0,194,341,-0.578939719995409,2,1
2,Democrat,-0.5,0,194,342,0.7441696767447659,6,0
2,Democrat,-0.5,0,194,343,0.035684547018576374,1,0
2,Democrat,-0.5,0,194,344,-0.32889046172822856,5,0
2,Democrat,-0.5,0,194,345,-0.3893362866770801,3,0
2,Democrat,-0.5,0,194,346,-0.46581862896998805,4,0
2,Democrat,-0.5,0,194,347,-0.3462891987947526,5,0
2,Democrat,-0.5,0,194,348,0.25431693175932224,7,0
2,Democrat,-0.5,0,194,349,-0.19207888044989557,5,0
2,Democrat,-0.5,0,194,350,-0.4550939909567032,7,1
2,Democrat,-0.5,0,194,351,-1.6992263651093658,4,1
2,Democrat,-0.5,0,194,352,-0.4760963546021525,4,0
2,Democrat,-0.5,0,194,353,-0.3319283224850383,3,0
2,Democrat,-0.5,0,194,354,-0.2825771319843565,3,0
2,Democrat,-0.5,0,194,355,-0.39448818550047826,6,0
2,Democrat,-0.5,0,194,356,-0.4446032554953843,1,0
2,Democrat,-0.5,0,194,357,-1.4966614553479376,6,0
2,Democrat,-0.5,0,194,358,0.25250785256881925,5,1
2,Democrat,-0.5,0,194,359,-0.3229214405760227,1,0
2,Democrat,-0.5,0,194,360,-0.28258110989859997,4,0
2,Democrat,-0.5,0,194,361,-0.11587804258963663,3,1
2,Democrat,-0.5,0,194,362,-0.2951558156743231,1,1
2,Democrat,-0.5,0,194,363,-1.4883258005064381,3,0
2,Democrat,-0.5,0,194,364,-1.0437896817326437,3,0
2,Democrat,-0.5,0,194,365,0.03243198486841348,6,0
2,Democrat,-0.5,0,194,366,0.560101268439698,4,1
2,Democrat,-0.5,0,194,367,-0.7529187667316193,2,0
2,Democrat,-0.5,0,194,368,-0.2965064597340786,6,1
2,Democrat,-0.5,0,194,369,0.5200128769682721,4,0
2,Democrat,-0.5,0,194,370,-0.5969676862020415,4,1
2,Democrat,-0.5,0,194,371,0.1851114476380482,2,0
2,Democrat,-0.5,0,194,372,-0.7576786738921251,7,0
2,Democrat,-0.5,0,194,373,-0.8591164030376397,7,0
2,Democrat,-0.5,0,194,374,-0.5886211427184128,11,0
2,Democrat,-0.5,0,194,375,-0.7007882316584336,3,0
2,Democrat,-0.5,0,194,376,-0.08505821618923015,1,0
2,Democrat,-0.5,0,194,377,-0.8929033071789572,3,0
2,Democrat,-0.5,0,194,378,-0.9692506082726147,2,0
2,Democrat,-0.5,0,194,379,-0.29109661599355163,5,0
2,Democrat,-0.5,0,194,380,0.5490489218255252,5,1
2,Democrat,-0.5,0,194,381,-0.7244311708566609,6,0
2,Democrat,-0.5,0,194,382,-1.0476440462451073,10,0
2,Democrat,-0.5,0,194,383,-0.7644863752310085,5,0
2,Democrat,-0.5,0,194,384,-0.7423969690252868,6,1
2,Democrat,-0.5,0,194,385,-0.43612147897613895,7,1
2,Democrat,-0.5,0,194,386,-0.5373365534121014,2,0
2,Democrat,-0.5,0,194,387,-0.6795810677760026,4,0
2,Democrat,-0.5,0,194,388,-1.5242402794972194,5,0
2,Democrat,-0.5,0,194,389,-0.8755900102958829,3,1
2,Democrat,-0.5,0,194,390,-1.2906915000884385,5,0
2,Democrat,-0.5,0,194,391,-0.6448880287787342,0,1
2,Democrat,-0.5,0,194,392,-0.8459772640089027,4,0
2,Democrat,-0.5,0,194,393,-0.5859939728636907,3,0
2,Democrat,-0.5,0,194,394,-0.6112820051164625,5,0
2,Democrat,-0.5,0,194,395,-0.04037936058466857,4,0
2,Democrat,-0.5,0,194,396,-1.0550327400474369,3,1
2,Democrat,-0.5,0,194,397,-0.8304444986031366,4,1
2,Democrat,-0.5,0,194,398,-0.9368874561550221,3,0
2,Democrat,-0.5,0,194,399,-0.5664048505663123,1,0
2,Democrat,-0.5,0,194,400,-0.3472554481956428,8,1
2,Democrat,-0.5,0,194,401,0.5819212423599947,4,1
2,Democrat,-0.5,0,194,402,-0.05981074758187144,3,0
2,Democrat,-0.5,0,194,403,-0.24744187372668247,3,0
2,Democrat,-0.5,0,194,404,-0.44470489735984886,4,0
2,Democrat,-0.5,0,194,405,-0.6464292912713774,4,0
2,Democrat,-0.5,0,194,406,-0.1138400041401324,3,0
2,Democrat,-0.5,0,194,407,0.5643971145403746,5,0
2,Democrat,-0.5,0,194,408,-0.226016014864017,5,1
2,Democrat,-0.5,0,194,409,0.2660646144660508,3,0
2,Democrat,-0.5,0,194,410,0.33321542686223227,0,0
2,Democrat,-0.5,0,194,411,-0.7390000246093262,8,0
2,Democrat,-0.5,0,194,412,-0.6843408126415844,4,0
2,Democrat,-0.5,0,194,413,-0.7580830635914249,4,0
2,Democrat,-0.5,0,194,414,-0.3015311553357465,3,1
2,Democrat,-0.5,0,194,415,-0.6574358800043384,5,1
2,Democrat,-0.5,0,194,416,-0.8423449003615349,4,0
2,Democrat,-0.5,0,194,417,0.31612389448312805,1,0
2,Democrat,-0.5,0,194,418,-0.8422668807237037,4,0
2,Democrat,-0.5,0,194,419,-0.6565384847773534,3,1
2,Democrat,-0.5,0,194,420,-0.8200163261780067,4,0
2,Democrat,-0.5,0,194,421,-0.18234782112460385,3,0
2,Democrat,-0.5,0,194,422,-0.48757581702179287,6,0
2,Democrat,-0.5,0,194,423,-0.38618889420860886,6,0
2,Democrat,-0.5,0,194,424,-0.6230341231913205,3,0
2,Democrat,-0.5,0,194,425,-0.48788808532015354,2,0
2,Democrat,-0.5,0,194,426,-1.122291232854491,3,0
2,Democrat,-0.5,0,194,427,-1.1029872697677114,2,0
2,Democrat,-0.5,0,194,428,-0.3634530248235149,3,1
2,Democrat,-0.5,0,194,429,0.3647070167921185,6,0
2,Democrat,-0.5,0,194,430,-1.0324754344304243,7,1
2,Democrat,-0.5,0,194,431,-0.5568683441716924,1,0
2,Democrat,-0.5,0,194,432,-0.8218757354646025,3,0
2,Democrat,-0.5,0,194,433,-0.02967579112202512,5,1
2,Democrat,-0.5,0,194,434,0.4594050879635597,5,1
2,Democrat,-0.5,0,194,435,-1.0030227750322935,2,0
